sponsor_ein,plan_number,plan_year,sponsor,plan_name,sponsor_plan_key,issuer_name,investment_description,asset_type,morningstar_ticker,par_value,cost,current_value,units_or_shares,page_number,row_id,confidence,pdf_stem
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,T Rowe Price,Lincoln LVIP T. Rowe Price 2040*,,,,,8802,,95,21,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,T Rowe Price,Lincoln LVIP T. Rowe Price 2050*,,,,,2369,,95,22,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,T Rowe Price,Lincoln LVIP T. Rowe Price Structured*,,,,,721850,,95,23,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Lincoln Macquire VIP Sm Cap Val Ser,Lincoln Macquire VIP Sm Cap Val Ser*,,,,,233336,,95,24,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Lincoln Nb Amt Sustainable Eq Port,Lincoln Nb Amt Sustainable Eq Port*,,,,,244417,,95,25,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,T Rowe Price,Lincoln T. Rowe Price Int’L Stock*,,,,,104984,,95,26,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica Large Value Opportunities Variable,Transamerica Large Value Opportunities Variable*,,,,,8953247,,95,27,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica Partners Calvert,Transamerica Partners Calvert*,,,,,608715,,95,28,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica Partners High Yield Bond,Transamerica Partners High Yield Bond*,,,,,173374,,95,29,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica Partners International Equity,Transamerica Partners International Equity*,,,,,2016553,,95,30,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica Partners Large Core,Transamerica Partners Large Core*,,,,,8457465,,95,31,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica Partners Large Growth,Transamerica Partners Large Growth*,,,,,9948327,,95,32,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,American General Life Insurance Co Annuity Contracts,American General Life Insurance Co. Annuity Contracts*,Guaranteed Investment Contract,,,,6377352,,96,1,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Empower Prev Prudential Guaranteed Interest Account,Empower Prev Prudential Guaranteed Interest Account,Guaranteed Investment Contract,,,,4232407,,96,2,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica Financial Life Insurance Co Fixed Fund,Transamerica Financial Life Insurance Co. Fixed Fund*,Guaranteed Investment Contract,,,,24676635,,96,3,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica Financial Life Insurance Co Government Fixed Fund,Transamerica Financial Life Insurance Co. Government Fixed Fund*,Guaranteed Investment Contract,,,,1295837,,96,4,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse BHWellington Balanced,Brighthouse BH/Wellington Balanced*,Commingled Fund,,,,54262,,96,5,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse BlackRock Capital App,Brighthouse BlackRock Capital App*,Commingled Fund,,,,113971,,96,6,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse Blackrock High Yield Portfolio Class A,Brighthouse Blackrock High Yield Portfolio Class A*,Commingled Fund,,,,39746,,96,7,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse BRk Ultra Shrt Term Bd,Brighthouse BRk Ultra Shrt Term Bd*,Commingled Fund,,,,6445,,96,8,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse CB Var Appreciatn Prt,Brighthouse CB Var Appreciatn Prt*,Commingled Fund,,,,5878,,96,9,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse CB Var Lg Cap Gr Prt,Brighthouse CB Var Lg Cap Gr Prt*,Commingled Fund,,,,27949,,96,10,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse CB Var Lg Cap Val Prt,Brighthouse CB Var Lg Cap Val Prt*,Commingled Fund,,,,101111,,96,11,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse CB Var Sm Cap Gr Prt,Brighthouse CB Var Sm Cap Gr Prt*,Commingled Fund,,,,2460,,96,12,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse Fid VIP Mid Cap Port SC 2,Brighthouse Fid VIP Mid Cap Port SC 2*,Commingled Fund,,,,102044,,96,13,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,Brighthouse Fidelity ContraFund – SC2*,Commingled Fund,,,,102280,,96,14,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,Brighthouse Fidelity High Inc Port IC*,Commingled Fund,,,,65903,,96,15,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,Brighthouse Fidelity VIP Eqty Income*,Commingled Fund,,,,272974,,96,16,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse InvescoGblEqPort,Brighthouse InvescoGblEqPort*,Commingled Fund,,,,272447,,96,17,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse Jennison Growth Portfolio,Brighthouse Jennison Growth Portfolio*,Commingled Fund,,,,479923,,96,18,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse Loomis Sayles Gl All Port,Brighthouse Loomis Sayles Gl All Port*,Commingled Fund,,,,39881,,96,19,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse Loomis Sayles Growth Port,Brighthouse Loomis Sayles Growth Port*,Commingled Fund,,,,608113,,96,20,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse MetLife Russell 2000 Index,Brighthouse MetLife Russell 2000 Index*,Commingled Fund,,,,50625,,96,21,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse MetLife Stock Index Port,Brighthouse MetLife Stock Index Port*,Commingled Fund,,,,560203,,96,22,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse MFS Research International,Brighthouse MFS Research International*,Commingled Fund,,,,19794,,96,23,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,T Rowe Price,Brighthouse T. Rowe Price Large Cap Gro Port*,Commingled Fund,,,,2608,,96,24,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,T Rowe Price,Brighthouse T. Rowe Price Small CapGr*,Commingled Fund,,,,9492,,96,25,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse TFlex Preferred Group,Brighthouse T-Flex Preferred Group*,Commingled Fund,,,,444401,,96,26,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse West As Mgt US Govt Por,Brighthouse West As Mgt U.S. Govt Por*,Commingled Fund,,,,14704,,96,27,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife Am Funds Global SC Fund,MetLife Am Funds Global SC Fund*,Commingled Fund,,,,11916,,96,28,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife American Funds Growth Fund,MetLife American Funds Growth Fund*,,,,,112776,,97,1,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife American Funds Growth Inc Fund,MetLife American Funds Growth Inc Fund*,,,,,49395,,97,2,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Baillie Gifford,MetLife Baillie Intnl Stock*,,,,,11982,,97,3,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife BHW LRG CP RRCH,MetLife BH/W LRG CP RRCH*,,,,,37463,,97,4,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife BHWELLCREQIOPPR,MetLife BH/WELLCREQIOPPR*,,,,,32982,,97,5,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife BlackRock Bond Income,MetLife BlackRock Bond Income*,,,,,2399,,97,6,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife Fix Int Acct,MetLife Fix Int Acct*,,,,,356139,,97,7,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife Frontier MidCap Gr Port,MetLife Frontier MidCap Gr Port*,,,,,25690,,97,8,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife MFS Value Portfolio,MetLife MFS Value Portfolio*,,,,,16547,,97,10,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife MFS Value Portfolio E,MetLife MFS Value Portfolio E*,,,,,5101,,97,11,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife MS Discovery Portfolio,MetLife MS Discovery Portfolio*,,,,,6882,,97,12,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife Neuberger Brman Genesis,MetLife Neuberger Brman Genesis*,,,,,31058,,97,13,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife Stock Index,MetLife Stock Index*,,,,,91292,,97,14,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife VtrSycmr MidCp Val Port,MetLife VtrSycmr MidCp Val Port*,,,,,14481,,97,15,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife Wstrn Asst Mgt Strag Bd,MetLife Wstrn Asst Mgt Strag Bd*,,,,,14275,,97,16,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica Financial Life Insurance Company Stable Fund,Transamerica Financial Life Insurance Company Stable Fund*,Commingled Fund,,,,1885164,,97,17,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,Fidelity VIP Govt Money Market Premier,Commingled Fund,,,,1467,,97,18,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Empower Prev Prudential Government Money Market Account,Empower (Prev. Prudential) Government Money Market Account*,Commingled Fund,,,,114235,,97,19,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,State Street,State Street Bank Instl US Govt Money Market Premier*,Commingled Fund,,,,8205742,,97,20,,20251015161711NAL0005099105001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Prudential Guaranteed Interest,Prudential Guaranteed Interest,Group Annuity Contract,,,,"$ 403,778,607",,82,2,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Empower Guaranteed Interest Income,Empower Guaranteed Interest Income,Group Annuity Contract,,,,"11,040,959",,82,3,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica Financial Life Insurance Co Fixed,Transamerica Financial Life Insurance Co. Fixed,Group Annuity Contract,,,,"6,240,287",,82,4,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica Financial Life Insurance Co Government Fixed,Transamerica Financial Life Insurance Co. Government Fixed,Group Annuity Contract,,,,"42,553",,82,5,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF Stock,CREF Stock,Mutual Fund,,,,"534,186,013",,82,8,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF Global Equities,CREF Global Equities,Mutual Fund,,,,"229,797,354",,82,9,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF Growth,CREF Growth,Mutual Fund,,,,"119,733,328",,82,10,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF Social Choice,CREF Social Choice,Mutual Fund,,,,"87,425,978",,82,11,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF InflationLinked Bond,CREF Inflation-Linked Bond,Mutual Fund,,,,"64,567,763",,82,12,,20251010091018NAL0017491794001
