sponsor_ein,plan_number,plan_year,sponsor,plan_name,sponsor_plan_key,issuer_name,investment_description,asset_type,morningstar_ticker,par_value,cost,current_value,units_or_shares,page_number,row_id,confidence,pdf_stem
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica,Transamerica Partners High Yield Bond*,Mutual Fund,,,,173374,,95,29,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica,Transamerica Partners International Equity*,Mutual Fund,,,,2016553,,95,30,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica,Transamerica Partners Large Core*,Other,,,,8457465,,95,31,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica,Transamerica Partners Large Growth*,Other,,,,9948327,,95,32,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,American General Life Insurance Co Annuity Contracts,American General Life Insurance Co. Annuity Contracts*,Other,,,,6377352,,96,1,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Empower,Empower,Other,,,,4232407,,96,2,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica Financial Life Insurance Co Fixed Fund,Transamerica Financial Life Insurance Co. Fixed Fund*,Other,,,,24676635,,96,3,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica Financial Life Insurance Co Government Fixed Fund,Transamerica Financial Life Insurance Co. Government Fixed Fund*,Other,,,,1295837,,96,4,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse,Brighthouse BH/Wellington Balanced*,Common/Collective Trust Fund,,,,54262,,96,5,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse,Brighthouse BlackRock Capital App*,Common/Collective Trust Fund,,,,113971,,96,6,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse,Brighthouse Blackrock High Yield Portfolio Class A*,Common/Collective Trust Fund,,,,39746,,96,7,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse,Brighthouse BRk Ultra Shrt Term Bd*,Common/Collective Trust Fund,,,,6445,,96,8,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse,Brighthouse CB Var Appreciatn Prt*,Common/Collective Trust Fund,,,,5878,,96,9,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse,Brighthouse CB Var Lg Cap Gr Prt*,Common/Collective Trust Fund,,,,27949,,96,10,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse,Brighthouse CB Var Lg Cap Val Prt*,Common/Collective Trust Fund,,,,101111,,96,11,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse,Brighthouse CB Var Sm Cap Gr Prt*,Common/Collective Trust Fund,,,,2460,,96,12,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse,Brighthouse Fid VIP Mid Cap Port SC 2*,Common/Collective Trust Fund,,,,102044,,96,13,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,Brighthouse Fidelity ContraFund – SC2*,Common/Collective Trust Fund,,,,102280,,96,14,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,Brighthouse Fidelity High Inc Port IC*,Common/Collective Trust Fund,,,,65903,,96,15,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,Brighthouse Fidelity VIP Eqty Income*,Common/Collective Trust Fund,,,,272974,,96,16,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse,Brighthouse InvescoGblEqPort*,Common/Collective Trust Fund,,,,272447,,96,17,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse,Brighthouse Jennison Growth Portfolio*,Common/Collective Trust Fund,,,,479923,,96,18,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse,Brighthouse Loomis Sayles Gl All Port*,Common/Collective Trust Fund,,,,39881,,96,19,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse,Brighthouse Loomis Sayles Growth Port*,Common/Collective Trust Fund,,,,608113,,96,20,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse,Brighthouse MetLife Russell 2000 Index*,Common/Collective Trust Fund,,,,50625,,96,21,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse,Brighthouse MetLife Stock Index Port*,Common/Collective Trust Fund,,,,560203,,96,22,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse,Brighthouse MFS Research International*,Common/Collective Trust Fund,,,,19794,,96,23,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,T Rowe Price,Brighthouse T. Rowe Price Large Cap Gro Port*,Common/Collective Trust Fund,,,,2608,,96,24,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,T Rowe Price,Brighthouse T. Rowe Price Small CapGr*,Common/Collective Trust Fund,,,,9492,,96,25,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse,Brighthouse T-Flex Preferred Group*,Common/Collective Trust Fund,,,,444401,,96,26,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Brighthouse,Brighthouse West As Mgt U.S. Govt Por*,Common/Collective Trust Fund,,,,14704,,96,27,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife,MetLife Am Funds Global SC Fund*,Common/Collective Trust Fund,,,,11916,,96,28,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife,MetLife American Funds Growth Fund*,Mutual Fund,,,,112776,,97,1,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife,MetLife American Funds Growth Inc Fund*,Mutual Fund,,,,49395,,97,2,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Baillie Gifford,MetLife Baillie International Stock*,Mutual Fund,,,,11982,,97,3,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife,MetLife BH/W LRG CP RRCH*,Mutual Fund,,,,37463,,97,4,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife,MetLife BH/WELLCREQIOPPR*,Mutual Fund,,,,32982,,97,5,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife,MetLife BlackRock Bond Income*,Mutual Fund,,,,2399,,97,6,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife,MetLife Fix Int Acct*,Other,,,,356139,,97,7,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife,MetLife Frontier MidCap Gr Port*,Mutual Fund,,,,25690,,97,8,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife,MetLife MFS Value Portfolio*,Mutual Fund,,,,16547,,97,10,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife,MetLife MFS Value Portfolio E*,Mutual Fund,,,,5101,,97,11,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife,MetLife MS Discovery Portfolio*,Other,,,,6882,,97,12,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife,MetLife Neuberger Brman Genesis*,Other,,,,31058,,97,13,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife,MetLife Stock Index*,Index Fund,,,,91292,,97,14,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife,MetLife VtrSycmr MidCp Val Port*,Other,,,,14481,,97,15,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,MetLife,MetLife Wstrn Asst Mgt Strag Bd*,Other,,,,14275,,97,16,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica,Transamerica Financial Life Insurance Company Stable Fund*,Other,,,,1885164,,97,17,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,Fidelity VIP Govt Money Market Premier,Commingled Fund,,,,1467,,97,18,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Empower,Empower (Prev. Prudential) Government Money Market Account*,Commingled Fund,,,,114235,,97,19,,20251015161711NAL0005099105001
11-3418133,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,State Street,State Street Bank Instl US Govt Money Market Premier*,Commingled Fund,,,,8205742,,97,20,,20251015161711NAL0005099105001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Prudential,Prudential,Other,,,,"$ 403,778,607",,82,2,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Empower,Empower,Other,,,,"11,040,959",,82,3,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica Financial Life Insurance Co Fixed,Transamerica Financial Life Insurance Co. Fixed,Other,,,,"6,240,287",,82,4,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica Financial Life Insurance Co Government Fixed,Transamerica Financial Life Insurance Co. Government Fixed,Other,,,,"42,553",,82,5,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF,CREF Stock,Mutual Fund,,,,"534,186,013",,82,8,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF,CREF Global Equities,Mutual Fund,,,,"229,797,354",,82,9,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF,CREF Growth,Mutual Fund,,,,"119,733,328",,82,10,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF,CREF Social Choice,Mutual Fund,,,,"87,425,978",,82,11,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF,CREF Inflation-Linked Bond,Mutual Fund,,,,"64,567,763",,82,12,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF,CREF Money Market,Mutual Fund,,,,"59,984,306",,82,13,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF,CREF Equity Index,Mutual Fund,,,,"56,358,141",,82,14,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,CREF,CREF Core Bond,Mutual Fund,,,,"8,228,706",,82,15,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Institutional Index Fund Institutional,Mutual Fund,VTSAX,,,"1,646,362,404",,82,18,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Developed Markets Index Fund Institutional Plus Shares,Mutual Fund,VTSAX,,,"762,012,302",,82,19,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Extended Market Index Fund Institutional,Mutual Fund,VTSAX,,,"724,595,895",,82,20,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Windsor Fund Admiral,Mutual Fund,VTSAX,,,"379,551,660",,82,21,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Total Bond Market Index Fund Institutional,Mutual Fund,VTSAX,,,"395,902,061",,82,22,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard PRIMECAP Fund Admiral,Mutual Fund,VTSAX,,,"358,675,939",,82,23,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Russell 1000 Growth Index Fund Institutional Shares,Mutual Fund,VTSAX,,,"305,768,586",,82,24,,20251010091018NAL0017491794001
13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Emerging Markets Stock Index Fund Institutional Plus Shares,Mutual Fund,VTSAX,,,"304,857,525",,82,25,,20251010091018NAL0017491794001
